speciesID	GBIF	species
290307082	urn:lsid:faunaeur.org:taxname:351802	Pardosa cribrata
290310476	urn:lsid:faunaeur.org:taxname:265130	Bolitobius castaneus
290308905	urn:lsid:faunaeur.org:taxname:351817	Pardosa hortensis
290309131	urn:lsid:faunaeur.org:taxname:136423	Syntormon monile
290309150	urn:lsid:faunaeur.org:taxname:138075	Platypalpus ciliaris
290309689	urn:lsid:faunaeur.org:taxname:351904	Pirata uliginosus
290307598	urn:lsid:faunaeur.org:taxname:303867	Aphidoletes aphidimyza
290308207	urn:lsid:faunaeur.org:taxname:375658	Lithobius forficatus
290309009	urn:lsid:faunaeur.org:taxname:350413	Hypomma bituberculatum
290308696	urn:lsid:faunaeur.org:taxname:245507	Veigaia nemorensis
290308689		Leptogamasus alstoni
290308772	urn:lsid:faunaeur.org:taxname:386279	Leistus fulvibarbis
290308838	urn:lsid:faunaeur.org:taxname:349795	Hahnia helveola
290311065	urn:lsid:faunaeur.org:taxname:380486	Panagaeus cruxmajor
290310827	urn:lsid:faunaeur.org:taxname:137997	Leptopeza flavipes
290308643	urn:lsid:faunaeur.org:taxname:262082	Pseudomedon obscurellus
290310653	urn:lsid:faunaeur.org:taxname:353527	Misumena vatia
290307017	urn:lsid:faunaeur.org:taxname:348353	Urocoras longispinus
290310594	urn:lsid:faunaeur.org:taxname:348629	Clubiona subtilis
290306982	urn:lsid:faunaeur.org:taxname:379468	Anisodactylus binotatus
290307474	urn:lsid:faunaeur.org:taxname:380988	Pterostichus nigrita
290309017	urn:lsid:faunaeur.org:taxname:353503	Diaea dorsata
290307193	urn:lsid:faunaeur.org:taxname:260660	Tasgius ater
290311636	urn:lsid:faunaeur.org:taxname:382406	Amara nobilis
290311004	urn:lsid:faunaeur.org:taxname:386516	Carabus perrrini
290307437	urn:lsid:faunaeur.org:taxname:348463	Cyclosa oculata
290307580	urn:lsid:faunaeur.org:taxname:349634	Trachyzelotes pedestris
290311307	urn:lsid:faunaeur.org:taxname:123716	Lytta vesicatoria
290309110	urn:lsid:faunaeur.org:taxname:135358	Chrysotus laesus
290307255	urn:lsid:faunaeur.org:taxname:262265	Paederus littoralis
290310224	urn:lsid:faunaeur.org:taxname:138123	Platypalpus interstinctus
290310786	urn:lsid:faunaeur.org:taxname:104195	Cantharis rufa
290308518	urn:lsid:faunaeur.org:taxname:386393	Notiophilus substriatus
290308758	urn:lsid:faunaeur.org:taxname:385194	Trepanes assimilis
290309827	urn:lsid:faunaeur.org:taxname:350372	Gongylidiellum latebricola
290310560	urn:lsid:faunaeur.org:taxname:192819	Chaoborus crystallinus
290308995	urn:lsid:faunaeur.org:taxname:379417	Agonum micans
290308257	urn:lsid:faunaeur.org:taxname:136309	Sciapus longulus
290309128	urn:lsid:faunaeur.org:taxname:136129	Poecilobothrus nobilitatus
290308989	urn:lsid:faunaeur.org:taxname:379589	Dicheirotrichus rufithorax
290308813	urn:lsid:faunaeur.org:taxname:350048	Centromerus albidus
290307465	urn:lsid:faunaeur.org:taxname:385156	Philochthus guttula
290308639		Falagrioma thoracica
290307267	urn:lsid:faunaeur.org:taxname:349429	Haplodrassus dalmatensis
290307276	urn:lsid:faunaeur.org:taxname:350839	Oedothorax agrestis
290308058	urn:lsid:faunaeur.org:taxname:104253	Cantharis lateralis
290307435	urn:lsid:faunaeur.org:taxname:348377	Aculepeira ceropegia
290307462	urn:lsid:faunaeur.org:taxname:380275	Badister lacertosus
290307534	urn:lsid:faunaeur.org:taxname:349307	Drassodes pubescens
290307748	urn:lsid:faunaeur.org:taxname:452677	Orius vicinus
290307089	urn:lsid:faunaeur.org:taxname:350112	Centromerus sylvaticus
290307245	urn:lsid:faunaeur.org:taxname:381208	Pterostichus melas
290308910	urn:lsid:faunaeur.org:taxname:352909	Sitticus distinguendus
290307945	urn:lsid:faunaeur.org:taxname:351898	Pirata piraticus
290308778	urn:lsid:faunaeur.org:taxname:384320	Trechus rubens
290310477		Bolitobius cingulata
290307566	urn:lsid:faunaeur.org:taxname:348870	Dysdera erythrina
290307477	urn:lsid:faunaeur.org:taxname:379658	Trichotichnus laevicollis
290309036	urn:lsid:faunaeur.org:taxname:380936	Pterostichus oblongopunctatus
290311464	urn:lsid:faunaeur.org:taxname:450584	Aquarius paludum
290309005	urn:lsid:faunaeur.org:taxname:348796	Mastigusa arietina
290307553	urn:lsid:faunaeur.org:taxname:351161	Tallusia experta
290308586	urn:lsid:faunaeur.org:taxname:450610	Saldula saltatoria
290310180	urn:lsid:faunaeur.org:taxname:120296	Margarinotus purpurascens
290307326	urn:lsid:faunaeur.org:taxname:260096	Quedius cinctus
290311611	urn:lsid:faunaeur.org:taxname:103901	Metacantharis discoidea
290307665	urn:lsid:faunaeur.org:taxname:278650	Opilio parietinus
290307226	urn:lsid:faunaeur.org:taxname:387305	Cylindera germanica
290307938	urn:lsid:faunaeur.org:taxname:351475	Walckenaeria furcillata
290307602	urn:lsid:faunaeur.org:taxname:385136	Bembidion quadripustulatum
290311354	urn:lsid:faunaeur.org:taxname:382294	Amara rufoaenea
290307092	urn:lsid:faunaeur.org:taxname:350228	Diplostyla concolor
290308337	urn:lsid:faunaeur.org:taxname:135379	Chrysotus pulchellus
290309109	urn:lsid:faunaeur.org:taxname:135340	Chrysotus collini
290307234	urn:lsid:faunaeur.org:taxname:379202	Laemostenus terricola
290308352	urn:lsid:faunaeur.org:taxname:348419	Araneus quadratus
290307157	urn:lsid:faunaeur.org:taxname:452676	Orius minutus
290308890	urn:lsid:faunaeur.org:taxname:350030	Canariphantes nanus
290307203	urn:lsid:faunaeur.org:taxname:452507	Nabis pseudoferus
290308957	urn:lsid:faunaeur.org:taxname:380590	Pedius inquinatus
290307683	urn:lsid:faunaeur.org:taxname:379647	Stenolophus teutonus
290308808	urn:lsid:faunaeur.org:taxname:230377	Oenopia conglobata
290308590	urn:lsid:faunaeur.org:taxname:376085	Lithobius aeruginosus
290308604	urn:lsid:faunaeur.org:taxname:81344	Formica cinerea
290308974	urn:lsid:faunaeur.org:taxname:380283	Badister dorsiger
290308248	urn:lsid:faunaeur.org:taxname:351151	Styloctetor romanus
290308942	urn:lsid:faunaeur.org:taxname:385732	Dyschiriodes strumosus
290307440	urn:lsid:faunaeur.org:taxname:352627	Evarcha arcuata
290309107	urn:lsid:faunaeur.org:taxname:135306	Campsicnemus pumilio
290309616	urn:lsid:faunaeur.org:taxname:379645	Stenolophus skrimshiranus
290309513	urn:lsid:faunaeur.org:taxname:237688	Acanthocyclops vernalis
290307947	urn:lsid:faunaeur.org:taxname:352811	Phlegra fasciata
290307668	urn:lsid:faunaeur.org:taxname:261340	Gyrohypnus fracticornis
290307279	urn:lsid:faunaeur.org:taxname:351249	Trichoncus affinis
290308792	urn:lsid:faunaeur.org:taxname:350778	Monocephalus fuscipes
290309999	urn:lsid:faunaeur.org:taxname:353787	Zodarion epirense
290309145	urn:lsid:faunaeur.org:taxname:136761	Hilara subpollinosa
290307445	urn:lsid:faunaeur.org:taxname:353080	Metellina segmentata
290310599	urn:lsid:faunaeur.org:taxname:350071	Centromerus dilutus
290309997	urn:lsid:faunaeur.org:taxname:353733	Titanoeca veteranica
290309015	urn:lsid:faunaeur.org:taxname:352666	Heliophanus dubius
290308246	urn:lsid:faunaeur.org:taxname:375832	Lithobius muticus
290311032	urn:lsid:faunaeur.org:taxname:259603	Philonthus ebeninus
290307452	urn:lsid:faunaeur.org:taxname:260817	Ocypus nitens
290309007	urn:lsid:faunaeur.org:taxname:349444	Haplodrassus silvestris
290310728		Heydeniella crozetensis
290308902	urn:lsid:faunaeur.org:taxname:351565	Liocranoeca striata
290310011	urn:lsid:faunaeur.org:taxname:352604	Euophrys herbigrada
290308836	urn:lsid:faunaeur.org:taxname:351221	Tenuiphantes zimmermanni
290311216	urn:lsid:faunaeur.org:taxname:349983	Baryphyma pratense
290308798	urn:lsid:faunaeur.org:taxname:85680	Osmylus fulvicephalus
290310548	urn:lsid:faunaeur.org:taxname:264940	Tachinus laticollis
290311297	urn:lsid:faunaeur.org:taxname:123831	Mylabris quadripunctata
290311304	urn:lsid:faunaeur.org:taxname:381931	Molops striolatus
290311531	urn:lsid:faunaeur.org:taxname:379869	Harpalus honestus
290309006	urn:lsid:faunaeur.org:taxname:348596	Clubiona leucaspis
290309011	urn:lsid:faunaeur.org:taxname:351037	Porrhomma pygmaeum
290310532	urn:lsid:faunaeur.org:taxname:264971	Sepedophilus immaculatus
290307491	urn:lsid:faunaeur.org:taxname:261874	Lathrobium geminum
290310720	urn:lsid:faunaeur.org:taxname:244708	Eugamasus magnus
290308252		Dinaraea linearis
290310579	urn:lsid:faunaeur.org:taxname:260682	Staphylinus caesareus
290309090	urn:lsid:faunaeur.org:taxname:378152	Cymindis humeralis
290310177	urn:lsid:faunaeur.org:taxname:378364	Dromius agilis
290309101	urn:lsid:faunaeur.org:taxname:135175	Anepsiomyia flaviventris
290309985	urn:lsid:faunaeur.org:taxname:351617	Alopecosa barbipes
290308226	urn:lsid:faunaeur.org:taxname:452651	Anthocoris nemoralis
290309313	urn:lsid:faunaeur.org:taxname:118882	Laccophilus minutus
290308753	urn:lsid:faunaeur.org:taxname:379522	Acupalpus dubius
290309387	urn:lsid:faunaeur.org:taxname:450583	Aquarius najas
290307504	urn:lsid:faunaeur.org:taxname:259564	Philonthus concinnus
290309391	urn:lsid:faunaeur.org:taxname:118881	Laccophilus hyalinus
290308830	urn:lsid:faunaeur.org:taxname:353792	Zodarion germanicum
290307508	urn:lsid:faunaeur.org:taxname:260323	Quedius boops
290307468	urn:lsid:faunaeur.org:taxname:386871	Carabus hortensis
290310458		Aleuonota gracilenta
290307561	urn:lsid:faunaeur.org:taxname:278593	Trogulus tricarinatus
290307942	urn:lsid:faunaeur.org:taxname:350352	Gnathonarium dentatum
290307272	urn:lsid:faunaeur.org:taxname:350129	Ceratinella brevis
290307280	urn:lsid:faunaeur.org:taxname:351497	Walckenaeria nudipalpis
290307116	urn:lsid:faunaeur.org:taxname:351864	Pardosa pullata
290308695	urn:lsid:faunaeur.org:taxname:245213	Rhodacarellus silesiacus
290311351	urn:lsid:faunaeur.org:taxname:378530	Lebia cruxminor
290307572	urn:lsid:faunaeur.org:taxname:350608	Maso sundevalli
290308304	urn:lsid:faunaeur.org:taxname:138372	Crossopalpus humilis
290308314	urn:lsid:faunaeur.org:taxname:138148	Platypalpus maculipes
290308040	urn:lsid:faunaeur.org:taxname:85521	Sympherobius pygmaeus
290309147		Phyllodromia albifascies
290309019		Amischa decipiens
290309830	urn:lsid:faunaeur.org:taxname:351451	Walckenaeria atrotibialis
290308846	urn:lsid:faunaeur.org:taxname:385755	Dyschiriodes chalceus
290308591	urn:lsid:faunaeur.org:taxname:374897	Cryptops anomalans
290310587	urn:lsid:faunaeur.org:taxname:348759	Dictyna major
290307088	urn:lsid:faunaeur.org:taxname:349997	Bathyphantes parvulus
290308233	urn:lsid:faunaeur.org:taxname:352358	Tibellus oblongus
290309119	urn:lsid:faunaeur.org:taxname:135600	Dolichopus plumipes
290307235	urn:lsid:faunaeur.org:taxname:378446	Microlestes corticalis
290311610	urn:lsid:faunaeur.org:taxname:104005	Cantharis flavilabris
290308976	urn:lsid:faunaeur.org:taxname:380437	Chlaeniellus tristis
290309027		Oxypoda acuminata
290310483	urn:lsid:faunaeur.org:taxname:266053	Callicerus rigidicornis
290311078	urn:lsid:faunaeur.org:taxname:104284	Ancistronycha abdominalis
290310461		Amischa forcipata
290308877	urn:lsid:faunaeur.org:taxname:348488	Hypsosinga pygmaea
290307605	urn:lsid:faunaeur.org:taxname:386423	Calosoma maderae
290308909	urn:lsid:faunaeur.org:taxname:352568	Chalcoscirtus brevicymbialis
290307286	urn:lsid:faunaeur.org:taxname:351694	Arctosa perita
290308849	urn:lsid:faunaeur.org:taxname:380655	Poecilus lepidus
290308605	urn:lsid:faunaeur.org:taxname:348861	Dysdera crocata
290307098	urn:lsid:faunaeur.org:taxname:349707	Zelotes longipes
290308959	urn:lsid:faunaeur.org:taxname:379286	Platynus livens
290308911	urn:lsid:faunaeur.org:taxname:352949	Talavera aequipes
290308961	urn:lsid:faunaeur.org:taxname:379481	Anisodactylus poeciloides
290307083	urn:lsid:faunaeur.org:taxname:349760	Zelotes subterraneus
290309136	urn:lsid:faunaeur.org:taxname:138341	Drapetis exilis
290307581	urn:lsid:faunaeur.org:taxname:353564	Ozyptila simplex
290308980	urn:lsid:faunaeur.org:taxname:387501	Brachinus plagiatus
290307449	urn:lsid:faunaeur.org:taxname:351126	Silometopus reussi
290308679	urn:lsid:faunaeur.org:taxname:244467	Pneumolaelaps procera
290308637		Acrotona parens
290307501		Acrotona clientula
290309888	urn:lsid:faunaeur.org:taxname:104138	Cantharis paludosa
290308893	urn:lsid:faunaeur.org:taxname:350669	Meioneta simplicitarsis
290309835		Oxypoda exoleta
290308600	urn:lsid:faunaeur.org:taxname:80834	Myrmecina graminicola
290307142	urn:lsid:faunaeur.org:taxname:103716	Rhagonycha fulva
290307431	urn:lsid:faunaeur.org:taxname:353301	Neottiura bimaculata
290308978	urn:lsid:faunaeur.org:taxname:380277	Badister meridionalis
290311453	urn:lsid:faunaeur.org:taxname:214329	Gomphus flavipes
290308576	urn:lsid:faunaeur.org:taxname:452298	Pithanus maerkelii
290307575	urn:lsid:faunaeur.org:taxname:351656	Alopecosa pulverulenta
290309133	urn:lsid:faunaeur.org:taxname:136516	Teuchophorus monacanthus
290310763	urn:lsid:faunaeur.org:taxname:455202	Exochomus quadripustulatus
290311592	urn:lsid:faunaeur.org:taxname:120208	Hister quadrinotatus
290307550	urn:lsid:faunaeur.org:taxname:351897	Pirata latitans
290310268	urn:lsid:faunaeur.org:taxname:244943	Amblyseius degenerans
290311598	urn:lsid:faunaeur.org:taxname:380916	Pterostichus taksonyis
290307860	urn:lsid:faunaeur.org:taxname:351769	Lycosa tarantula
290308951	urn:lsid:faunaeur.org:taxname:385182	Trepanes octomaculatus
290309285	urn:lsid:faunaeur.org:taxname:386382	Notiophilus germinyi
290308760	urn:lsid:faunaeur.org:taxname:384951	Ocydromus genei
290306998	urn:lsid:faunaeur.org:taxname:385063	Ocydromus femoratus
290307078	urn:lsid:faunaeur.org:taxname:348195	Tegenaria atrica
290307990	urn:lsid:faunaeur.org:taxname:380939	Pterostichus quadrifoveolatus
290307436	urn:lsid:faunaeur.org:taxname:348452	Cyclosa conica
290309725	urn:lsid:faunaeur.org:taxname:138168	Platypalpus nigrosetosus
290311451	urn:lsid:faunaeur.org:taxname:214240	Calopteryx splendens
290308943	urn:lsid:faunaeur.org:taxname:384707	Paratachys fulvicollis
290308891	urn:lsid:faunaeur.org:taxname:350216	Diplocephalus picinus
290310002	urn:lsid:faunaeur.org:taxname:349481	Micaria fulgens
290308764	urn:lsid:faunaeur.org:taxname:386758	Carabus problematicus
290310001	urn:lsid:faunaeur.org:taxname:349473	Micaria coarctata
290311530	urn:lsid:faunaeur.org:taxname:104165	Cantharis pulicaria
290308638	urn:lsid:faunaeur.org:taxname:261357	Gauropterus fulgidus
290309727	urn:lsid:faunaeur.org:taxname:138275	Tachypeza nubila
290311294	urn:lsid:faunaeur.org:taxname:123845	Mylabris variabilis
290307115	urn:lsid:faunaeur.org:taxname:351857	Pardosa prativaga
290308953		Bembidion striatum
290307100	urn:lsid:faunaeur.org:taxname:350709	Micrargus herbigradus
290307453	urn:lsid:faunaeur.org:taxname:261104	Xantholinus elegans
290310535	urn:lsid:faunaeur.org:taxname:265159	Stenus assequens
290307776	urn:lsid:faunaeur.org:taxname:350667	Meioneta saxatilis
290308948		Bembidion inoptatum
290307037		Dinaraea angustula
290307752	urn:lsid:faunaeur.org:taxname:245013	Amblyseius rademacheri
290308596	urn:lsid:faunaeur.org:taxname:385083	Ocydromus subcostatus
290308322	urn:lsid:faunaeur.org:taxname:138287	Tachydromia arrogans
290308685	urn:lsid:faunaeur.org:taxname:244517	Macrocheles carinatus
290307118	urn:lsid:faunaeur.org:taxname:351930	Trochosa terricola
290308992	urn:lsid:faunaeur.org:taxname:385438	Pogonus peisonis
290310495	urn:lsid:faunaeur.org:taxname:261831	Lathrobium brunnipes
290308598	urn:lsid:faunaeur.org:taxname:384703	Paratachys bistriatus
290308996	urn:lsid:faunaeur.org:taxname:384734	Tachys scutellaris
290308502	urn:lsid:faunaeur.org:taxname:259419	Othius punctulatus
290308348	urn:lsid:faunaeur.org:taxname:353230	Enoplognatha ovata
290307266	urn:lsid:faunaeur.org:taxname:349385	Gnaphosa modestior
290308232	urn:lsid:faunaeur.org:taxname:348443	Argiope bruennichi
290307509	urn:lsid:faunaeur.org:taxname:260142	Quedius fulgidus
290307532	urn:lsid:faunaeur.org:taxname:348613	Clubiona reclusa
290311458	urn:lsid:faunaeur.org:taxname:214392	Orthetrum coerulescens
290308693	urn:lsid:faunaeur.org:taxname:244814	Pergamasus canestrinii
290308043	urn:lsid:faunaeur.org:taxname:230225	Scymnus auritus
290307599	urn:lsid:faunaeur.org:taxname:452681	Orius laevigatus
290307539	urn:lsid:faunaeur.org:taxname:351202	Tenuiphantes flavipes
290308810	urn:lsid:faunaeur.org:taxname:386891	Carabus convexus
290307523	urn:lsid:faunaeur.org:taxname:348727	Argenna subnigra
290310229	urn:lsid:faunaeur.org:taxname:136334	Sciapus wiedemanni
290308755	urn:lsid:faunaeur.org:taxname:379258	Paranchus albipes
290308338	urn:lsid:faunaeur.org:taxname:135382	Chrysotus suavis
290308834	urn:lsid:faunaeur.org:taxname:350834	Nusoncus nasutus
290309382	urn:lsid:faunaeur.org:taxname:450468	Notonecta glauca
290308642	urn:lsid:faunaeur.org:taxname:259872	Neobisnius villosulus
290310858	urn:lsid:faunaeur.org:taxname:103445	Malthodes marginatus
290307498	urn:lsid:faunaeur.org:taxname:266600	Oligota pumilio
290308894	urn:lsid:faunaeur.org:taxname:350719	Microlinyphia impigra
290308592	urn:lsid:faunaeur.org:taxname:375188	Pachymerium ferrugineum
290309103	urn:lsid:faunaeur.org:taxname:135170	Acropsilus niger
290308242	urn:lsid:faunaeur.org:taxname:375089	Geophilus flavus
290308683	urn:lsid:faunaeur.org:taxname:244013	Lasioseius fimetorum
290308681	urn:lsid:faunaeur.org:taxname:244009	Lasioseius berlesei
290308994	urn:lsid:faunaeur.org:taxname:379389	Agonum lugens
290309102	urn:lsid:faunaeur.org:taxname:135228	Argyra leucocephala
290308889	urn:lsid:faunaeur.org:taxname:349905	Acartauchenius scurrilis
290308900	urn:lsid:faunaeur.org:taxname:351455	Walckenaeria capito
290308671	urn:lsid:faunaeur.org:taxname:244352	Geolaelaps aculeifer
290310669	urn:lsid:faunaeur.org:taxname:348517	Neoscona adianta
290308525	urn:lsid:faunaeur.org:taxname:384213	Trechus obtusus
290308962	urn:lsid:faunaeur.org:taxname:379633	Stenolophus discophorus
290311612	urn:lsid:faunaeur.org:taxname:103893	Metacantharis clypeata
290310233	urn:lsid:faunaeur.org:taxname:348527	Nuctenea umbratica
290309129	urn:lsid:faunaeur.org:taxname:136425	Syntormon pallipes
290308697	urn:lsid:faunaeur.org:taxname:245509	Veigaia planicola
290310358	urn:lsid:faunaeur.org:taxname:378394	Paradromius longiceps
290311609	urn:lsid:faunaeur.org:taxname:260225	Quedius scitus
290309108	urn:lsid:faunaeur.org:taxname:135311	Campsicnemus scambus
290309095	urn:lsid:faunaeur.org:taxname:104049	Cantharis livida
290308230	urn:lsid:faunaeur.org:taxname:350683	Mermessus trilobatus
290310321	urn:lsid:faunaeur.org:taxname:374925	Cryptops parisi
290308341	urn:lsid:faunaeur.org:taxname:135778	Hercostomus praeceps
290309696	urn:lsid:faunaeur.org:taxname:104091	Cantharis nigra
290310514		Philonthus coruscus
290307772	urn:lsid:faunaeur.org:taxname:230452	Coccinella undecimpunctata
290308790	urn:lsid:faunaeur.org:taxname:350134	Ceratinella scabrosa
290309562	urn:lsid:faunaeur.org:taxname:80818	Myrmica sabuleti
290308940	urn:lsid:faunaeur.org:taxname:385796	Dyschiriodes nitidus
290308581	urn:lsid:faunaeur.org:taxname:452529	Himacerus apterus
290310007	urn:lsid:faunaeur.org:taxname:352571	Chalcoscirtus infimus
290309690	urn:lsid:faunaeur.org:taxname:352922	Sitticus pubescens
290308768	urn:lsid:faunaeur.org:taxname:385816	Dyschiriodes tristis
290310501		Liogluta microptera
290308311	urn:lsid:faunaeur.org:taxname:138107	Platypalpus flavicornis
290308694	urn:lsid:faunaeur.org:taxname:244474	Pseudoparasitus dentatus
290308673	urn:lsid:faunaeur.org:taxname:244409	Laelaspis austriaca
290310536	urn:lsid:faunaeur.org:taxname:265177	Stenus bimaculatus
290307451	urn:lsid:faunaeur.org:taxname:353366	Robertus lividus
290307086	urn:lsid:faunaeur.org:taxname:349956	Araeoncus humilis
290310588	urn:lsid:faunaeur.org:taxname:348803	Nigma flavescens
290308522	urn:lsid:faunaeur.org:taxname:378337	Philorhizus melanocephalus
290308761	urn:lsid:faunaeur.org:taxname:385189	Trepanes gilvipes
290308684	urn:lsid:faunaeur.org:taxname:244038	Leioseius bicolor
290309988	urn:lsid:faunaeur.org:taxname:353731	Titanoeca tristis
290307290	urn:lsid:faunaeur.org:taxname:351796	Pardosa bifasciata
290308632	urn:lsid:faunaeur.org:taxname:267461	Bibloplectus obtusus
290309153	urn:lsid:faunaeur.org:taxname:138181	Platypalpus optivus
290310675	urn:lsid:faunaeur.org:taxname:350607	Maso gallicus
290307094	urn:lsid:faunaeur.org:taxname:350278	Erigone dentipalpis
290309031	urn:lsid:faunaeur.org:taxname:264979	Sepedophilus pedicularius
290308645	urn:lsid:faunaeur.org:taxname:263559	Carpelimus gracilis
290307503	urn:lsid:faunaeur.org:taxname:259523	Philonthus atratus
290308675	urn:lsid:faunaeur.org:taxname:244322	Cosmolaelaps lingua
290308795	urn:lsid:faunaeur.org:taxname:230142	Cynegetis impunctata
290307095	urn:lsid:faunaeur.org:taxname:350307	Erigonella hiemalis
290311300	urn:lsid:faunaeur.org:taxname:123855	Mylabris hieracii
290307916	urn:lsid:faunaeur.org:taxname:384670	Tachyura parvula
290307479	urn:lsid:faunaeur.org:taxname:263799	Aploderus caelatus
290308981	urn:lsid:faunaeur.org:taxname:378002	Polistichus connexus
290307141	urn:lsid:faunaeur.org:taxname:278640	Phalangium opilio
290307630		Orius insidiosus
290307131	urn:lsid:faunaeur.org:taxname:230443	Coccinella septempunctata
290308919	urn:lsid:faunaeur.org:taxname:104119	Cantharis obscura
290308044	urn:lsid:faunaeur.org:taxname:230215	Scymnus haemorrhoidalis
290307537	urn:lsid:faunaeur.org:taxname:350375	Gongylidiellum vivum
290308594		Dyschirius aeneus
290307494	urn:lsid:faunaeur.org:taxname:261294	Leptacinus formicetorum
290309094	urn:lsid:faunaeur.org:taxname:104016	Cantharis fusca
290310674	urn:lsid:faunaeur.org:taxname:350252	Entelecara flavipes
290307764	urn:lsid:faunaeur.org:taxname:380425	Chlaeniellus nigricornis
290308885	urn:lsid:faunaeur.org:taxname:349696	Zelotes hermani
290310681	urn:lsid:faunaeur.org:taxname:350818	Neriene emphana
290310570	urn:lsid:faunaeur.org:taxname:334596	Gelis festinans
290307733	urn:lsid:faunaeur.org:taxname:70446	Oomyzus scaposus
290310882	urn:lsid:faunaeur.org:taxname:80137	Kleidotoma caledonica
290310888	urn:lsid:faunaeur.org:taxname:80369	Alloxysta brachyptera
290310109	urn:lsid:faunaeur.org:taxname:335650	Diadegma truncatum
290308856	urn:lsid:faunaeur.org:taxname:329843	Tersilochus obscurator
290310875		Trioxys anatus
290310716	urn:lsid:faunaeur.org:taxname:332702	Syrphoctonus fissorius
290308860	urn:lsid:faunaeur.org:taxname:329908	Phradis morionellus
290311236	urn:lsid:faunaeur.org:taxname:341088	Alloea contracta
290310889	urn:lsid:faunaeur.org:taxname:80372	Alloxysta brevis
290311627		Diadegma terebrans
290308029	urn:lsid:faunaeur.org:taxname:338517	Meteorus pulchricornis
290307891	urn:lsid:faunaeur.org:taxname:338557	Dinocampus coccinellae
290310778	urn:lsid:faunaeur.org:taxname:401717	Halticoptera circulus
290307713	urn:lsid:faunaeur.org:taxname:80348	Phaenoglyphis xanthochroa
290309162	urn:lsid:faunaeur.org:taxname:340010	Triaspis obscurella
290310578	urn:lsid:faunaeur.org:taxname:72739	Eupelmus atropurpureus
290310715	urn:lsid:faunaeur.org:taxname:332751	Enizemum ornatum
290309345	urn:lsid:faunaeur.org:taxname:332607	Linycus exhortator
290308864	urn:lsid:faunaeur.org:taxname:338973	Blacus nigricornis
290310283	urn:lsid:faunaeur.org:taxname:67947	Aphelinus abdominalis
290310704	urn:lsid:faunaeur.org:taxname:401472	Thinodytes cyzicus
290308859	urn:lsid:faunaeur.org:taxname:339045	Diospilus capito
290310573	urn:lsid:faunaeur.org:taxname:72777	Eupelmus microzonus
290310771	urn:lsid:faunaeur.org:taxname:70256	Tetrastichus julis
290309966	urn:lsid:faunaeur.org:taxname:71188	Pnigalio pectinicornis
290307695	urn:lsid:faunaeur.org:taxname:336303	Agrypon gracilipes
290309355	urn:lsid:faunaeur.org:taxname:329606	Netelia testacea
290309044	urn:lsid:faunaeur.org:taxname:329833	Tersilochus fulvipes
290311544	urn:lsid:faunaeur.org:taxname:339863	Lysiphlebus cardui
290310700	urn:lsid:faunaeur.org:taxname:71599	Diglyphus begini
290308115	urn:lsid:faunaeur.org:taxname:338985	Blacus ruficornis
290310711	urn:lsid:faunaeur.org:taxname:334561	Gelis areator
290307773	urn:lsid:faunaeur.org:taxname:400291	Pachyneuron groenlandicum
290308852	urn:lsid:faunaeur.org:taxname:331973	Eristicus clericus
290308862	urn:lsid:faunaeur.org:taxname:329834	Tersilochus heterocerus
290310699	urn:lsid:faunaeur.org:taxname:400977	Cyrtogaster vulgaris
290310779	urn:lsid:faunaeur.org:taxname:72464	Chrysocharis orbicularis
290308867	urn:lsid:faunaeur.org:taxname:399288	Trichomalus perfectus
290311336	urn:lsid:faunaeur.org:taxname:71612	Diglyphus minoeus
290309359	urn:lsid:faunaeur.org:taxname:71888	Pediobius epigonus
290309965	urn:lsid:faunaeur.org:taxname:335625	Diadegma pulchripes
290307927	urn:lsid:faunaeur.org:taxname:335091	Sinophorus crassifemur
290308863	urn:lsid:faunaeur.org:taxname:329905	Phradis interstitialis
290310729	urn:lsid:faunaeur.org:taxname:67958	Aphelinus asychis
290310980	urn:lsid:faunaeur.org:taxname:80420	Alloxysta leunisii
290308162	urn:lsid:faunaeur.org:taxname:82924	Proctotrupes gravidator
290310775	urn:lsid:faunaeur.org:taxname:399357	Trichomalopsis microptera
290309353	urn:lsid:faunaeur.org:taxname:334758	Dichrogaster longicaudata
290309329	urn:lsid:faunaeur.org:taxname:339729	Aleiodes pictus
290308874	urn:lsid:faunaeur.org:taxname:399465	Stenomalina gracilis
290310698	urn:lsid:faunaeur.org:taxname:71719	Cirrospilus vittatus
290307774	urn:lsid:faunaeur.org:taxname:335576	Diadegma fenestrale
290311545		Aleochara brundini
290310712	urn:lsid:faunaeur.org:taxname:334751	Dichrogaster aestivalis
290310884	urn:lsid:faunaeur.org:taxname:79946	Trybliographa diaphana
290307693	urn:lsid:faunaeur.org:taxname:144635	Peribaea tibialis
290311382	urn:lsid:faunaeur.org:taxname:330072	Scambus brevicornis
290307923	urn:lsid:faunaeur.org:taxname:338331	Zele chlorophthalmus
290307925	urn:lsid:faunaeur.org:taxname:71141	Sympiesis viridula
290307038		Aleochara bipustulata
290307920	urn:lsid:faunaeur.org:taxname:401138	Callitula bicolor
290310697	urn:lsid:faunaeur.org:taxname:72532	Chrysocharis submutica
290309936		Aleochara haematoptera
290310577	urn:lsid:faunaeur.org:taxname:70926	Aprostocetus pausiris
290310883	urn:lsid:faunaeur.org:taxname:80150	Kleidotoma formicaria
